32769	32769
2285	wDm_AirF_00
2290	wDm_AirL_00
2292	wDm_AirR_00
2288	wDm_AirB_00
32771	32771
333	Co_UkemR0D
329	Co_UkemL0D
351	Co_UkerB00
32787	32787
353	Co_newUkCD
32772	32772
337	Co_DUkmL0D
342	Co_DUkmR0D
348	Co_DUkmB00
347	Co_DUkmF00
349	Co_DUkmQ00
32776	32776
379	dDm_death00D
2294	wDm_AirF_WB
2297	wDm_AirR_WB
2296	wDm_AirL_WB
2295	wDm_AirB_WB
32780	32780
361	Co_DUkmB00ttk
32778	32778
357	Co_AOkoutk7u
363	Co_DUkmB00ttkb
32777	32777
36	dDm_death_01RA
37	dDm_death_01RA2
32774	32774
39	dDm_death_02
41	Fall_sKAMcrh
32770	32770
44	sDm_Fall_sohekAO
45	sDm_Fall_sohekUT
32775	32775
49	sDm_BalconySohek
50	FallBalBoundF
52	sDm_BalconySohekB
53	FallBalBoundB
55	Co_ChgInStdBal01
32815	32815
56	Co_ChgInStdBalSolo
57	Co_ChgInJmpBalS
564	___________
1534	Co_jplp02
0	motOrigin
314	dw_nog00L
1475	Bx_sWALKF
1508	Bx_st2cr00_
1672	Bx_rk00F
584	G_Dummy_19
809	sDm_IPaintR
1670	Bx_lk00F
1875	Bx_smk1
1647	Bx_lk2
1718	Co_runlk00
882	Co_Dummy_43
1321	Co_Dummy_482
1355	Co_Dummy_516
1480	sWALK_00B
1243	Co_Dummy_404
59	sRUN__01F
1795	Bx_sphiji_EX
62	Co_runchop
64	Co_runrk00
218	Co_fumuA00
1717	Co_runtac00
60	sRUN__02F
215	Co_runspA00
61	sRUN__03F
1507	st2cr_00BRv
671	Co_IHummer
672	Co_INaginata
673	Co_IBeamSpear
674	Co_IHude_P
675	Co_ISRed_P
676	Co_ISGreen_P
677	Co_ISBlue_P
678	Co_IKugibat
679	Co_IPac_Man
680	Co_IHomeRun
681	Co_IPikoHan
682	Co_IUchide
683	Co_IHarisen
684	Co_IHukuHari
685	Co_IOgre
686	Co_IKatuo
687	Co_INunchaku
694	Co_IHandGun
701	Co_IModelGun_P
708	Co_IRevolver
709	Co_IShotgun
710	Co_IShotgun_P
711	Co_IRaygun
712	Co_ISyuriken
714	Co_IGrenade
717	Co_IMedical_P
719	Co_IBalloon
759	Co_IFishGun
720	Co_IJSword
723	Co_IESword
724	Co_IBeamSaber
725	Co_IBRed_P
726	Co_IBGreen_P
727	Co_IBBlue_P
728	Co_ICSword
729	Co_IStunRod
730	Co_ISoftCream
731	Co_IChocoVanilla
732	Co_I3xIceCream
733	Co_ITonfur
739	Co_IMagicWand
740	Co_IAssaultRifle
741	Co_ITrombone
742	Co_IBeamRifle
743	Co_ICatGun_P
744	Co_ICupid
745	Co_IBouquet
746	Co_IMagical
747	Co_INae
713	Co_IThrowKnife
749	Co_IConductor
752	Co_IGlove
665	Wi_IFire
2250	Bx_IMissil
1645	Co_R_lk00L
1685	Co_R_clk00L
1695	Bx_t_slrk
1541	Co_jpRlp00F
1542	Co_jpRlp00B
1540	Co_jpRlp00
1544	sJUMPrrp03F
1545	sJUMPrrp03B
1543	sJUMPr00H
1554	Co_jpRlk00F
1555	Co_jpRlk00B
1553	Co_jpRlk00
1576	Co_jpRrk00F
1577	Co_jpRrk00B
1575	Co_jpRrk00
1529	Co_jplp00F
1551	Co_jplk00F
1604	Bx_haradadaP
1552	Co_jplk00B
1528	Co_jplp00
1550	Co_jplk00
1810	Bx_jplk00F
1807	Bx_jprk00F
1530	Co_jplp00B
1565	Co_jprk00B
1531	Co_jplp01
1537	Co_jplp03
225	Co_sJP_RP
1546	Co_jprp03
1809	Bx_jplk00
1556	Co_jplk01
1559	Co_jplk02
1562	Co_jplk04
1808	Bx_jprk00
1566	Co_jprk01
1569	Co_jprk02
1572	Co_jprk04
1376	Co_Dummy_537
1415	Co_Dummy_576
1434	Co_Dummy_595
1397	Co_Dummy_558
1532	Co_jplp01F
1535	Co_jplp02F
1538	Co_jplp03F
1547	Co_jprp03F
1557	Co_jplk01F
1560	Co_jplk02F
1563	Co_jplk04F
1567	Co_jprk01F
1570	Co_jprk02F
1573	Co_jprk04F
2275	sTRN_L00B
2276	sTRN_R00B
2273	sTRN_L00F
2274	sTRN_R00F
1505	st2cr_00_Rv
1499	sJUMP_00_SF
1429	Co_Dummy_590
1533	Co_jplp01B
1536	Co_jplp02B
1539	Co_jplp03B
1548	Co_jprp03B
1558	Co_jplk01B
1561	Co_jplk02B
1564	Co_jplk04B
1568	Co_jprk01B
1571	Co_jprk02B
1574	Co_jprk04B
68	sJUMP_00B
79	dwDWN_10U
80	dwDWN_20U
86	dwMOV_L0R
88	dwMOV_R0R
105	cOKI_L0
109	cOKI_R0
103	cOKI_C00
188	Co_Rol_lrk
170	Co_AokilkL0
171	Co_AokirkL0
162	Co_Dwn_rk00
130	Co_AOkouKiC
131	Co_AOkouKiD
114	Co_AOzenKiC
115	Co_AOzenKiD
168	Co_Aokilk00
169	Co_Aokirk00
156	Co_AOzentk7
129	Co_AOkou
101	cOKI_00
113	Co_AOzen
154	Co_AOkoutk7
85	dwKAM_FFU
87	dwMOV_L1R
95	dwDWN_01DE
89	dwMOV_R1R
99	dwMOVrR0R
97	dwMOVrL0R
190	Co_Uokilk00
192	Co_Uokirk00
194	Co_UokilkR0
200	Co_UokirkR0
147	Co_UTokiB
159	Co_UTzentk7
146	Co_UTokiF
158	Co_UTkouTK7
145	Co_UToki
96	dwKAM_FFD
98	dwMOVrL1R
84	dwDWN_01UE
100	dwMOVrR1R
102	sOKI_00
172	Co_ADwSlk00
173	Co_ADwSrk00
104	sOKI_C00
174	Co_ADwSlkR0
176	Co_ADwSrkR0
175	Co_ADwSlkR1
177	Co_ADwSrkR1
107	sOKI_L0
108	sOKI_L1
106	cOKI_L1
111	sOKI_R0
112	sOKI_R1
110	cOKI_R1
186	Co_Fcross
178	Co_FRollk00
179	Co_FRolrk00
120	Co_zenCrL0
122	Co_zenCrR0
119	Co_zenCr00
117	Co_UTzenKiC
118	Co_UTzenKiD
1712	Bx_s_tlk00
1716	Co_s_trk00
1683	Co_syalk00
1684	Co_syark00
124	Co_zenSt00
180	Co_FRollkL0
181	Co_FRolrkL0
125	Co_zenStL0
121	Co_zenCrL1
127	Co_zenStR0
123	Co_zenCrR1
126	Co_zenStL1
128	Co_zenStR1
187	Co_Bcross
182	Co_BRollk00
183	Co_BRolrk00
137	Co_kouCrL0
139	Co_kouCrR0
135	Co_kouCr00
133	Co_UTkouKiC
134	Co_UTkouKiD
136	Co_kouSt00
184	Co_BRollkL0
185	Co_BRolrkL0
1686	Co_R_crk00R
1646	Co_R_rk00R
141	Co_kouStL0
138	Co_kouCrL1
143	Co_kouStR0
140	Co_kouCrR1
142	Co_kouStL1
144	Co_kouStR1
191	Co_Uokilk01
193	Co_Uokirk01
195	Co_UokilkR1
201	Co_UokirkR1
150	Co_UokiCrL0
148	Co_UTokiCr_
116	Co_UTzen
132	Co_UTkou
149	Co_UTokiSt_
152	Co_UokiStL0
153	Co_UokiStL1
151	Co_UokiCrL1
155	Co_AOkoutk7_s
32784	32784
32785	32785
32783	32783
157	Co_AOzentk7_s
161	Wg_item_OKIlp
163	Co_AOkou_tk7
189	Co_Rol_lrkG
217	Co_runsp_01
221	Co_fumi_G
219	Co_fumu_01
220	Co_fumu_02
754	Co_IAngelU
160	Wg_item_OKI
755	Co_IAngelD
237	Ni_sabaDS2n
238	Ni_sabaDS2y
2287	wDm_AirF_Up
2302	wDm_GndF_Up
2300	wDm_GndF_00
2304	wDm_GndB_00
2308	wDm_GndR_00
2306	wDm_GndL_00
271	sDm_PNGB_PON2
270	sDm_PNGB_PON3
269	sDm_PNGB_PON
2328	wDm_Co_loop_00
350	Co_UkerBmh
298	sDm_PNG02Cr
319	dw_has_RA_ELZ
320	dw_has_RA_LNG
321	dw_hara_elz
322	dw_has_RA
323	sDm_RBdow_Ann
324	dm_hara_RA
326	sDm_LBdow_RA
327	sDm_RBdow_RA
328	dm_YOS_RA
331	Co_UkerL0D
330	Co_UkemL0DE
332	Co_UkerL0DE
335	Co_UkerR0D
334	Co_UkemR0DE
336	Co_UkerR0DE
339	Co_DUkrL0D
338	Co_DUkmL0DE
340	Co_DUkrL0DA
341	Co_DUkrL0DE
344	Co_DUkrR0D
343	Co_DUkmR0DE
345	Co_DUkrR0DA
346	Co_DUkrR0DE
360	Co_UTzentk7u
359	Co_UTkouTK7u
352	Co_UkerB01
354	Co_newUkCDE
355	Co_newUkCD2
358	Co_AOzentk7u
362	Co_UTkouTK7ttk
364	Co_AozenTK7ttk
366	Co_PtnUkeRE
368	Co_PtnUkeLE
757	Co_IAngelS_B
758	Co_IAngelS_C
378	dDm_death00E
756	Co_IAngelS
374	fatal00_7CS
375	fatal01_7CS
376	Mx_asyurab_fatal_7CS
380	dDm_death00DE
382	vra_1p_m1_02
383	vra_1p_m1_03
384	vra_1p_m1_04
408	vra_1p_90_pl
405	vra_1p_90_lw
401	vra_1p_90_kg
411	vra_1p_90_ym
396	vra_1p_90_hw
394	vra_1p_90_fu
399	vra_1p_90_jz
389	vra_1p_90_bx
395	vra_1p_90_he
402	vra_1p_90_kz
388	vra_1p_90_bo
398	vra_1p_90_jc
387	vra_1p_90_as
393	vra_1p_90_dj
409	vra_1p_90_ta
406	vra_1p_90_mn
390	vra_1p_90_cs
410	vra_1p_90_un
403	vra_1p_90_la
385	vra_1p_90_aa
397	vra_1p_90_it
404	vra_1p_90_ln
392	vra_1p_90_dc
386	vra_1p_90_ab
407	vra_1p_90_mu
391	vra_1p_90_cz
400	vra_1p_90_ka
412	vra_1p_90_ni
413	vra_1p_90_fr
414	vra_1p_90_fa
415	vra_1p_90_mx
416	vra_1p_90_vp
417	vra_1p_90_cp
418	vra_1p_90_le
419	vra_1p_90_km
420	vra_1p_90_pn
421	vra_1p_90_ma
422	vra_1p_90_my
423	vra_1p_90_mz
424	vra_1p_90_an
425	vra_1p_90_re
426	vra_1p_90_va
427	vra_1p_90_ak
428	vra_1p_90_jl
429	vra_1p_90_na
430	vra_1p_90_qt
431	vra_1p_90_sm
432	vra_1p_90_nb
433	vra_1p_90_nc
435	vra_2p_m1_02
436	vra_2p_m1_03
437	vra_2p_m1_04
461	vra_2p_90_pl
458	vra_2p_90_lw
454	vra_2p_90_kg
464	vra_2p_90_ym
449	vra_2p_90_hw
447	vra_2p_90_fu
452	vra_2p_90_jz
442	vra_2p_90_bx
448	vra_2p_90_he
455	vra_2p_90_kz
441	vra_2p_90_bo
451	vra_2p_90_jc
440	vra_2p_90_as
446	vra_2p_90_dj
462	vra_2p_90_ta
459	vra_2p_90_mn
443	vra_2p_90_cs
463	vra_2p_90_un
456	vra_2p_90_la
438	vra_2p_90_aa
450	vra_2p_90_it
457	vra_2p_90_ln
445	vra_2p_90_dc
439	vra_2p_90_ab
460	vra_2p_90_mu
444	vra_2p_90_cz
453	vra_2p_90_ka
465	vra_2p_90_ni
466	vra_2p_90_fr
467	vra_2p_90_fa
468	vra_2p_90_mx
469	vra_2p_90_vp
470	vra_2p_90_cp
471	vra_2p_90_le
472	vra_2p_90_km
473	vra_2p_90_pn
474	vra_2p_90_ma
475	vra_2p_90_my
476	vra_2p_90_mz
477	vra_2p_90_an
478	vra_2p_90_re
479	vra_2p_90_va
480	vra_2p_90_ak
481	vra_2p_90_jl
482	vra_2p_90_na
483	vra_2p_90_qt
484	vra_2p_90_sm
485	vra_2p_90_nb
