32769	32769
2190	wDm_AirF_00
2195	wDm_AirL_00
2197	wDm_AirR_00
2193	wDm_AirB_00
32771	32771
326	Co_UkemR0D
322	Co_UkemL0D
344	Co_UkerB00
32787	32787
346	Co_newUkCD
32772	32772
330	Co_DUkmL0D
335	Co_DUkmR0D
341	Co_DUkmB00
340	Co_DUkmF00
342	Co_DUkmQ00
32776	32776
372	dDm_death00D
2199	wDm_AirF_WB
2202	wDm_AirR_WB
2201	wDm_AirL_WB
2200	wDm_AirB_WB
32780	32780
2204	wDm_GndF_00
2212	wDm_GndR_00
2210	wDm_GndL_00
2208	wDm_GndB_00
354	Co_DUkmB00ttk
32778	32778
350	Co_AOkoutk7u
356	Co_DUkmB00ttkb
32777	32777
35	Fall_sKAMcrh
32770	32770
38	sDm_Fall_sohekAO
39	sDm_Fall_sohekUT
32775	32775
43	sDm_BalconySohek
44	FallBalBoundF
46	sDm_BalconySohekB
47	FallBalBoundB
49	Co_ChgInStdBal01
32815	32815
50	Co_ChgInStdBalSolo
51	Co_ChgInJmpBalS
561	___________
1532	Co_jplk00
0	motOrigin
314	sDm_RBdow_Ann
1464	Jz_sWALKF
1721	Jz_t_slpF
1646	Jz_lrk
1562	Jz_jprk00F
584	G_Dummy_22
814	sDm_IKAO00L
1677	Jz_lk00F
1638	Jz_lk00
1776	Co_runlk00
887	Co_Dummy_51
1319	Co_Dummy_483
1353	Co_Dummy_517
1854	He_tsshoryu
1468	Jz_sWALKB
1241	Co_Dummy_405
53	sRUN__01F
56	Co_runchop
58	Co_runrk00
212	Co_fumuA00
1775	Co_runtac00
54	sRUN__02F
209	Co_runspA00
55	sRUN__03F
1505	Mco_Backs
32774	32774
2153	Jz_IA_LIGHTNING
668	Co_IHummer
669	Co_INaginata
670	Co_IBeamSpear
671	Co_IHude_P
672	Co_ISRed_P
673	Co_ISGreen_P
674	Co_ISBlue_P
675	Co_IKugibat
676	Co_IPac_Man
677	Co_IHomeRun
678	Co_IPikoHan
679	Co_IUchide
680	Co_IHarisen
681	Co_IHukuHari
682	Co_IOgre
683	Co_IKatuo
684	Co_INunchaku
691	Co_IHandGun
698	Co_IModelGun_P
705	Co_IRevolver
706	Co_IShotgun
707	Co_IShotgun_P
708	Co_IRaygun
709	Co_ISyuriken
711	Co_IGrenade
714	Co_IMedical_P
716	Co_IBalloon
756	Co_IFishGun
717	Co_IJSword
720	Co_IESword
721	Co_IBeamSaber
722	Co_IBRed_P
723	Co_IBGreen_P
724	Co_IBBlue_P
725	Co_ICSword
726	Co_IStunRod
727	Co_ISoftCream
728	Co_IChocoVanilla
729	Co_I3xIceCream
730	Co_ITonfur
736	Co_IMagicWand
737	Co_IAssaultRifle
738	Co_ITrombone
739	Co_IBeamRifle
740	Co_ICatGun_P
741	Co_ICupid
742	Co_IBouquet
743	Co_IMagical
744	Co_INae
710	Co_IThrowKnife
746	Co_IConductor
749	Co_IGlove
662	Wi_IFire
1659	Co_R_lk00L
1695	Co_R_clk00L
1717	jz_c20
1523	Co_jpRlp00F
1524	Co_jpRlp00B
1522	Co_jpRlp00
1526	sJUMPrrp03F
1527	sJUMPrrp03B
1525	sJUMPr00H
1536	Co_jpRlk00F
1537	Co_jpRlk00B
1535	Co_jpRlk00
1558	Co_jpRrk00F
1559	Co_jpRrk00B
1557	Co_jpRrk00
1876	Thrmv_B2_00
1533	Co_jplk00F
1848	Jz_guard_00
1534	Co_jplk00B
1510	Co_jplp00
1511	Co_jplp00F
1512	Co_jplp00B
1547	Co_jprk00B
1513	Co_jplp01
1516	Co_jplp02
1519	Co_jplp03
219	Co_sJP_RP
1528	Co_jprp03
1538	Co_jplk01
1541	Co_jplk02
1544	Co_jplk04
1560	Jz_jprk00
1548	Co_jprk01
1551	Co_jprk02
1554	Co_jprk04
1374	Co_Dummy_538
1413	Co_Dummy_577
1432	Co_Dummy_596
1395	Co_Dummy_559
1676	Jz_yokerp
1514	Co_jplp01F
1517	Co_jplp02F
1520	Co_jplp03F
1529	Co_jprp03F
1539	Co_jplk01F
1542	Co_jplk02F
1545	Co_jplk04F
1549	Co_jprk01F
1552	Co_jprk02F
1555	Co_jprk04F
2180	sTRN_L00B
2181	sTRN_R00B
2178	sTRN_L00F
2179	sTRN_R00F
1492	st2cr_00_Rv
1487	sJUMP_00_SF
1427	Co_Dummy_591
1515	Co_jplp01B
1518	Co_jplp02B
1521	Co_jplp03B
1530	Co_jprp03B
1540	Co_jplk01B
1543	Co_jplk02B
1546	Co_jplk04B
1550	Co_jprk01B
1553	Co_jprk02B
1556	Co_jprk04B
62	sJUMP_00B
73	dwDWN_10U
74	dwDWN_20U
80	dwMOV_L0R
82	dwMOV_R0R
99	cOKI_L0
103	cOKI_R0
97	cOKI_C00
182	Co_Rol_lrk
164	Co_AokilkL0
165	Co_AokirkL0
156	Co_Dwn_rk00
124	Co_AOkouKiC
125	Co_AOkouKiD
108	Co_AOzenKiC
109	Co_AOzenKiD
162	Co_Aokilk00
163	Co_Aokirk00
150	Co_AOzentk7
123	Co_AOkou
95	cOKI_00
107	Co_AOzen
148	Co_AOkoutk7
79	dwKAM_FFU
81	dwMOV_L1R
89	dwDWN_01DE
83	dwMOV_R1R
93	dwMOVrR0R
91	dwMOVrL0R
184	Co_Uokilk00
186	Co_Uokirk00
188	Co_UokilkR0
194	Co_UokirkR0
141	Co_UTokiB
153	Co_UTzentk7
140	Co_UTokiF
152	Co_UTkouTK7
139	Co_UToki
90	dwKAM_FFD
92	dwMOVrL1R
78	dwDWN_01UE
94	dwMOVrR1R
96	sOKI_00
166	Co_ADwSlk00
167	Co_ADwSrk00
98	sOKI_C00
168	Co_ADwSlkR0
170	Co_ADwSrkR0
169	Co_ADwSlkR1
171	Co_ADwSrkR1
101	sOKI_L0
102	sOKI_L1
100	cOKI_L1
105	sOKI_R0
106	sOKI_R1
104	cOKI_R1
180	Co_Fcross
172	Co_FRollk00
173	Co_FRolrk00
114	Co_zenCrL0
116	Co_zenCrR0
113	Co_zenCr00
111	Co_UTzenKiC
112	Co_UTzenKiD
1771	Co_s_tlk00
1773	Jz_s_trk
1693	Co_syalk00
1694	kz_syark00
118	Co_zenSt00
174	Co_FRollkL0
175	Co_FRolrkL0
119	Co_zenStL0
115	Co_zenCrL1
121	Co_zenStR0
117	Co_zenCrR1
120	Co_zenStL1
122	Co_zenStR1
181	Co_Bcross
176	Co_BRollk00
177	Co_BRolrk00
131	Co_kouCrL0
133	Co_kouCrR0
129	Co_kouCr00
127	Co_UTkouKiC
128	Co_UTkouKiD
130	Co_kouSt00
178	Co_BRollkL0
179	Co_BRolrkL0
1696	Co_R_crk00R
1660	Co_R_rk00R
135	Co_kouStL0
132	Co_kouCrL1
137	Co_kouStR0
134	Co_kouCrR1
136	Co_kouStL1
138	Co_kouStR1
185	Co_Uokilk01
187	Co_Uokirk01
189	Co_UokilkR1
195	Co_UokirkR1
144	Co_UokiCrL0
142	Co_UTokiCr_
110	Co_UTzen
126	Co_UTkou
143	Co_UTokiSt_
146	Co_UokiStL0
147	Co_UokiStL1
145	Co_UokiCrL1
149	Co_AOkoutk7_s
32784	32784
32785	32785
32783	32783
151	Co_AOzentk7_s
155	Wg_item_OKIlp
157	Co_AOkou_tk7
183	Co_Rol_lrkG
211	Co_runsp_01
215	Co_fumi_G
213	Co_fumu_01
214	Co_fumu_02
751	Co_IAngelU
154	Wg_item_OKI
752	Co_IAngelD
231	Ni_sabaDS2n
232	Ni_sabaDS2y
2192	wDm_AirF_Up
2206	wDm_GndF_Up
259	sDm_PNGB_PON2
258	sDm_PNGB_PON3
257	sDm_PNGB_PON
2233	wDm_Co_loop_00
343	Co_UkerBmh
279	sDm_KAKCcaE
32779	32779
286	sDm_PNG02Cr
307	wDm_RAtkEX
310	dw_has_RA_ELZ
311	dw_has_RA_LNG
312	dw_hara_elz
313	dw_has_RA
315	dm_hara_RA
317	sDm_LBdow_RA
318	sDm_RBdow_RA
320	dm_YOS_RA
324	Co_UkerL0D
323	Co_UkemL0DE
325	Co_UkerL0DE
328	Co_UkerR0D
327	Co_UkemR0DE
329	Co_UkerR0DE
332	Co_DUkrL0D
331	Co_DUkmL0DE
333	Co_DUkrL0DA
334	Co_DUkrL0DE
337	Co_DUkrR0D
336	Co_DUkmR0DE
338	Co_DUkrR0DA
339	Co_DUkrR0DE
353	Co_UTzentk7u
352	Co_UTkouTK7u
345	Co_UkerB01
347	Co_newUkCDE
348	Co_newUkCD2
351	Co_AOzentk7u
355	Co_UTkouTK7ttk
357	Co_AozenTK7ttk
359	Co_PtnUkeRE
361	Co_PtnUkeLE
754	Co_IAngelS_B
755	Co_IAngelS_C
371	dDm_death00E
753	Co_IAngelS
367	fatal00_7CS
368	fatal01_7CS
369	Mx_asyurab_fatal_7CS
373	dDm_death00DE
375	vra_1p_m1_02
376	vra_1p_m1_03
377	vra_1p_m1_04
401	vra_1p_90_pl
398	vra_1p_90_lw
394	vra_1p_90_kg
404	vra_1p_90_ym
389	vra_1p_90_hw
387	vra_1p_90_fu
392	vra_1p_90_jz
382	vra_1p_90_bx
388	vra_1p_90_he
395	vra_1p_90_kz
381	vra_1p_90_bo
391	vra_1p_90_jc
380	vra_1p_90_as
386	vra_1p_90_dj
402	vra_1p_90_ta
399	vra_1p_90_mn
383	vra_1p_90_cs
403	vra_1p_90_un
396	vra_1p_90_la
378	vra_1p_90_aa
390	vra_1p_90_it
397	vra_1p_90_ln
385	vra_1p_90_dc
379	vra_1p_90_ab
400	vra_1p_90_mu
384	vra_1p_90_cz
393	vra_1p_90_ka
405	vra_1p_90_ni
406	vra_1p_90_fr
407	vra_1p_90_fa
408	vra_1p_90_mx
409	vra_1p_90_vp
410	vra_1p_90_cp
411	vra_1p_90_le
412	vra_1p_90_km
413	vra_1p_90_pn
414	vra_1p_90_ma
415	vra_1p_90_my
416	vra_1p_90_mz
417	vra_1p_90_an
418	vra_1p_90_re
419	vra_1p_90_va
420	vra_1p_90_ak
421	vra_1p_90_jl
422	vra_1p_90_na
423	vra_1p_90_qt
424	vra_1p_90_sm
425	vra_1p_90_nb
426	vra_1p_90_nc
428	vra_2p_m1_02
429	vra_2p_m1_03
430	vra_2p_m1_04
454	vra_2p_90_pl
451	vra_2p_90_lw
447	vra_2p_90_kg
457	vra_2p_90_ym
442	vra_2p_90_hw
440	vra_2p_90_fu
445	vra_2p_90_jz
435	vra_2p_90_bx
441	vra_2p_90_he
448	vra_2p_90_kz
434	vra_2p_90_bo
444	vra_2p_90_jc
433	vra_2p_90_as
439	vra_2p_90_dj
455	vra_2p_90_ta
452	vra_2p_90_mn
436	vra_2p_90_cs
456	vra_2p_90_un
449	vra_2p_90_la
431	vra_2p_90_aa
443	vra_2p_90_it
450	vra_2p_90_ln
438	vra_2p_90_dc
432	vra_2p_90_ab
453	vra_2p_90_mu
437	vra_2p_90_cz
446	vra_2p_90_ka
458	vra_2p_90_ni
459	vra_2p_90_fr
460	vra_2p_90_fa
461	vra_2p_90_mx
462	vra_2p_90_vp
463	vra_2p_90_cp
464	vra_2p_90_le
465	vra_2p_90_km
466	vra_2p_90_pn
467	vra_2p_90_ma
468	vra_2p_90_my
469	vra_2p_90_mz
470	vra_2p_90_an
471	vra_2p_90_re
472	vra_2p_90_va
473	vra_2p_90_ak
474	vra_2p_90_jl
475	vra_2p_90_na
476	vra_2p_90_qt
477	vra_2p_90_sm
478	vra_2p_90_nb
479	vra_2p_90_nc
481	Male_Cnt_M1E
483	Male_Cnt_M4E
485	Male_Cnt_S4E
487	Co_TimeCnt_1E
59	sJUMP_00_
489	Co_wDASH_rk00
560	FACE_BLOW
497	SE_KIAI_1
496	SE_KIAI_0
498	SE_KIAI_2
499	SE_KIAI_3
500	SE_KIAI_4
501	SE_KIAI_5
502	SE_KIAI_6
503	SE_KIAI_7
504	SE_KIAI_8
505	SE_KIAI_9
506	SE_KIAI_10
507	SE_KIAI_11
508	SE_KIAI_12
509	SE_KIAI_13
510	SE_KIAI_14
511	SE_KIAI_15
512	SE_KIAI_16
513	SE_KIAI_17
514	SE_KIAI_18
515	SE_KIAI_19
516	SE_KIAI_20
517	SE_KIAI_21
518	SE_KIAI_22
519	SE_KIAI_23
520	SE_KIAI_24
521	SE_KIAI_25
522	SE_KIAI_26
523	SE_KIAI_27
524	SE_KIAI_28
525	SE_KIAI_29
526	SE_KIAI_30
527	SE_KIAI_31
528	SE_KIAI_32
529	SE_YARARE_0
530	SE_YARARE_1
531	SE_YARARE_2
532	SE_YARARE_3
533	SE_YARARE_4
534	SE_YARARE_5
535	SE_YARARE_6
536	SE_YARARE_7
537	SE_YARARE_8
538	SE_YARARE_9
539	SE_YARARE_10
540	SE_DEAD_0
541	SE_DEAD_1
542	FACE_KAMAE
543	FACE_WINK
544	FACE_DAMAGE
545	FACE_OUT
