32769	32769
2347	wDm_AirF_00
2352	wDm_AirL_00
2354	wDm_AirR_00
2350	wDm_AirB_00
32771	32771
333	Co_UkemR0D
329	Co_UkemL0D
351	Co_UkerB00
32787	32787
353	Co_newUkCD
32772	32772
337	Co_DUkmL0D
342	Co_DUkmR0D
348	Co_DUkmB00
347	Co_DUkmF00
349	Co_DUkmQ00
32776	32776
379	dDm_death00D
2356	wDm_AirF_WB
2359	wDm_AirR_WB
2358	wDm_AirL_WB
2357	wDm_AirB_WB
32780	32780
361	Co_DUkmB00ttk
32778	32778
357	Co_AOkoutk7u
363	Co_DUkmB00ttkb
32777	32777
36	dDm_death_01RA
37	dDm_death_01RA2
32774	32774
39	dDm_death_02
41	Fall_sKAMcrh
32770	32770
44	sDm_Fall_sohekAO
45	sDm_Fall_sohekUT
32775	32775
49	sDm_BalconySohek
50	FallBalBoundF
52	sDm_BalconySohekB
53	FallBalBoundB
55	Co_ChgInStdBal01
32815	32815
56	Co_ChgInStdBalSolo
57	Co_ChgInJmpBalS
565	___________
1527	Co_jplp02F
0	motOrigin
314	sGrd_Slash
1470	He_sWALKF
1655	He_rk00B
1688	He_s_lprk
584	G_Dummy_18
808	sDm_ILnkdowCE2
1635	He_WK00F
1615	He_lk00
1711	Co_runlk00
881	Co_Dummy_38
1314	Co_Dummy_471
1348	Co_Dummy_505
1713	He_tsshoryu
1474	He_sWALKB
1236	Co_Dummy_393
59	sRUN__01F
62	Co_runchop
64	Co_runrk00
218	Co_fumuA00
1710	Co_runtac00
60	sRUN__02F
215	Co_runspA00
61	sRUN__03F
1500	He_st2crFRv
675	Co_IHummer
676	Co_INaginata
677	Co_IBeamSpear
678	Co_IHude_P
679	Co_ISRed_P
680	Co_ISGreen_P
681	Co_ISBlue_P
682	Co_IKugibat
683	Co_IPac_Man
684	Co_IHomeRun
685	Co_IPikoHan
686	Co_IUchide
687	Co_IHarisen
688	Co_IHukuHari
689	Co_IOgre
690	Co_IKatuo
691	Co_INunchaku
698	Co_IHandGun
705	Co_IModelGun_P
712	Co_IRevolver
713	Co_IShotgun
714	Co_IShotgun_P
715	Co_IRaygun
716	Co_ISyuriken
718	Co_IGrenade
721	Co_IMedical_P
723	Co_IBalloon
763	Co_IFishGun
724	Co_IJSword
727	Co_IESword
728	Co_IBeamSaber
729	Co_IBRed_P
730	Co_IBGreen_P
731	Co_IBBlue_P
732	Co_ICSword
733	Co_IStunRod
734	Co_ISoftCream
735	Co_IChocoVanilla
736	Co_I3xIceCream
737	Co_ITonfur
743	Co_IMagicWand
744	Co_IAssaultRifle
745	Co_ITrombone
746	Co_IBeamRifle
747	Co_ICatGun_P
748	Co_ICupid
749	Co_IBouquet
750	Co_IMagical
751	Co_INae
717	Co_IThrowKnife
753	Co_IConductor
756	Co_IGlove
669	Wi_IFire
1621	Co_R_lk00L
1676	Co_R_clk00L
1706	He_t_slk00
1533	Co_jpRlp00F
1534	Co_jpRlp00B
1532	Co_jpRlp00
1536	sJUMPrrp03F
1537	sJUMPrrp03B
1535	sJUMPr00H
1545	Co_jpRlk00F
1546	Co_jpRlk00B
1544	Co_jpRlk00
1572	Co_jpRrk00F
1573	Co_jpRrk00B
1571	Co_jpRrk00
1521	Co_jplp00F
1556	He_jplk00F
1522	Co_jplp00B
