32769	32769
2297	wDm_AirF_00
2302	wDm_AirL_00
2304	wDm_AirR_00
2300	wDm_AirB_00
32771	32771
321	Co_UkemR0D
317	Co_UkemL0D
339	Co_UkerB00
32787	32787
341	Co_newUkCD
32772	32772
325	Co_DUkmL0D
330	Co_DUkmR0D
336	Co_DUkmB00
335	Co_DUkmF00
337	Co_DUkmQ00
32776	32776
368	dDm_death00D
2306	wDm_AirF_WB
2309	wDm_AirR_WB
2308	wDm_AirL_WB
2307	wDm_AirB_WB
32780	32780
349	Co_DUkmB00ttk
32778	32778
345	Co_AOkoutk7u
351	Co_DUkmB00ttkb
32777	32777
36	Fall_sKAMcrh
32770	32770
39	sDm_Fall_sohekAO
40	sDm_Fall_sohekUT
32775	32775
44	sDm_BalconySohek
45	FallBalBoundF
47	sDm_BalconySohekB
48	FallBalBoundB
50	Co_ChgInStdBal01
32815	32815
51	Co_ChgInStdBalSolo
52	Co_ChgInJmpBalS
554	___________
1527	Co_jplp00
0	motOrigin
314	sDm_LBdow_RA
1650	Nj_rk00
1716	Nj_uraken
1492	Nj_st2cr00_
1900	Nj_SP_takai
1793	Nj_t_srpFS
584	G_Dummy_29
1931	Nj_dlk00_EX
809	sDm_IKAOR0L
1678	Nj_lk00F
1822	Nj_Turn00
1829	Nj_commetSP
1821	Co_runlk00
882	Co_Dummy_53
1314	Co_Dummy_485
1348	Co_Dummy_519
1465	Nj_sWALKB
1236	Co_Dummy_407
54	sRUN__01F
57	Co_runchop
59	Co_runrk00
213	Co_fumuA00
1820	Co_runtac00
55	sRUN__02F
210	Co_runspA00
56	sRUN__03F
1500	Nj_step_01F
32774	32774
661	Co_IHummer
662	Co_INaginata
663	Co_IBeamSpear
664	Co_IHude_P
665	Co_ISRed_P
666	Co_ISGreen_P
667	Co_ISBlue_P
668	Co_IKugibat
669	Co_IPac_Man
670	Co_IHomeRun
671	Co_IPikoHan
672	Co_IUchide
673	Co_IHarisen
674	Co_IHukuHari
675	Co_IOgre
676	Co_IKatuo
677	Co_INunchaku
684	Co_IHandGun
691	Co_IModelGun_P
698	Co_IRevolver
699	Co_IShotgun
700	Co_IShotgun_P
701	Co_IRaygun
702	Co_ISyuriken
704	Co_IGrenade
707	Co_IMedical_P
709	Co_IBalloon
749	Co_IFishGun
710	Co_IJSword
713	Co_IESword
714	Co_IBeamSaber
715	Co_IBRed_P
716	Co_IBGreen_P
717	Co_IBBlue_P
718	Co_ICSword
719	Co_IStunRod
720	Co_ISoftCream
721	Co_IChocoVanilla
722	Co_I3xIceCream
723	Co_ITonfur
729	Co_IMagicWand
730	Co_IAssaultRifle
731	Co_ITrombone
732	Co_IBeamRifle
733	Co_ICatGun_P
734	Co_ICupid
735	Co_IBouquet
736	Co_IMagical
737	Co_INae
703	Co_IThrowKnife
739	Co_IConductor
742	Co_IGlove
655	Wi_IFire
2262	Nj_IFire
1885	Nj_jpRlk00
1758	Nj_R_clk00L
1771	Nj_t_slk00
1540	Co_jpRlp00F
1541	Co_jpRlp00B
1539	Co_jpRlp00
1543	sJUMPrrp03F
1544	sJUMPrrp03B
1542	sJUMPr00H
1560	Co_jpRlk00F
1561	Co_jpRlk00B
1559	Co_jpRlk00
1581	Co_jpRrk00F
1582	Co_jpRrk00B
1580	Co_jpRrk00
1528	Co_jplp00F
1861	Nj_rollk00
1529	Co_jplp00B
1553	Nj_jplk00B
1549	Nj_jplk00
1552	Nj_jplk00F
1584	Nj_jprk00F
1665	Nj_lp00F
1585	Nj_jprk00B
1530	Co_jplp01
1533	Co_jplp02
1536	Co_jplp03
220	Co_sJP_RP
1545	Co_jprp03
1562	Co_jplk01
1565	Co_jplk02
1568	Co_jplk04
1583	Nj_jprk00
1571	Co_jprk01
1574	Co_jprk02
1577	Co_jprk04
